user_id,log_date,screen_time_hours,social_media_hours,gaming_hours,study_hours,sleep_hours,mood_score,productivity_score,notifications_checked,outside_time_minutes,addiction_risk_score,focus_score,productivity_score_ai,log_id
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-15,7.6,3.5,1.4,3.2,7.1,7,3,99,55,61.7,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-16,3.3,1.3,1.0,1.1,5.2,7,2,60,76,46.7,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-17,6.5,4.7,3.2,3.1,8.6,4,4,54,28,70.5,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-18,11.0,4.5,1.9,5.7,7.4,4,6,97,10,70.8,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-19,10.3,1.0,3.1,1.4,6.4,6,3,39,84,56.9,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-20,3.5,2.7,2.3,1.5,4.7,5,5,79,89,64.4,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-21,7.3,4.7,0.1,5.5,4.4,3,5,72,83,71.0,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-22,9.4,2.1,2.5,3.9,5.2,4,8,102,27,73.5,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-23,9.8,2.4,3.2,2.5,7.7,7,8,89,64,62.9,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-24,5.7,2.3,1.9,6.9,6.0,6,4,25,50,50.9,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-25,4.5,1.2,0.6,2.3,6.5,7,2,59,43,40.5,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-26,3.4,3.0,1.3,5.4,4.2,6,6,68,42,53.9,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-27,7.3,3.3,2.8,8.0,4.2,4,5,74,14,79.7,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-28,8.9,1.5,2.5,3.3,6.3,4,2,85,65,60.4,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-01,7.7,4.8,2.3,1.9,4.9,8,5,35,77,75.2,,,
ccf14aa1-dc0b-4f2a-864a-55947bbeef82,2026-01-02,3.4,3.8,1.6,3.2,4.8,4,4,70,47,65.2,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-01,8.1,2.8,3.9,7.0,7.9,7,2,94,21,66.3,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-02,7.8,4.7,0.6,2.0,6.8,6,4,46,17,67.2,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-03,4.9,1.5,1.6,4.3,4.9,5,8,20,86,48.1,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-04,9.1,4.5,0.4,4.7,5.3,7,5,82,81,67.2,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-05,5.8,2.5,0.8,7.7,6.3,4,7,93,75,56.8,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-06,3.2,3.8,2.4,2.0,4.8,3,2,109,47,75.6,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-07,3.8,4.0,3.2,6.1,5.0,7,4,21,77,61.5,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-08,4.4,4.3,3.2,6.4,6.3,5,2,106,74,67.6,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-09,4.8,2.9,0.7,7.2,5.7,5,6,99,41,62.5,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-10,3.7,2.4,1.1,4.6,8.9,8,5,30,60,28.3,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-11,10.0,2.6,2.8,1.6,7.6,7,5,97,58,66.3,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-12,8.6,3.2,0.4,3.5,4.3,7,6,105,89,65.4,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-13,4.7,1.8,1.1,6.0,7.0,7,4,56,20,38.8,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-14,10.3,4.0,1.6,1.7,5.3,5,2,32,58,78.1,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-15,5.7,3.3,2.1,3.2,7.7,5,8,40,81,57.5,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-16,5.3,1.5,3.0,1.3,4.8,6,6,87,60,70.3,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-17,3.4,3.7,0.2,6.5,8.6,5,3,29,20,37.4,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-18,9.0,1.9,0.7,6.3,5.7,6,4,33,13,55.8,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-19,5.9,4.9,2.8,4.7,8.8,3,8,96,60,69.8,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-20,6.2,1.9,0.9,5.6,6.5,3,8,65,60,54.0,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-21,3.2,1.2,2.1,2.3,7.2,6,7,79,52,39.0,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-22,10.2,3.8,0.2,1.3,6.8,4,3,87,43,72.2,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-23,5.0,4.0,2.4,5.0,4.7,7,6,109,89,71.6,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-24,7.5,2.3,1.4,3.0,6.3,3,3,39,5,61.6,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-25,4.3,1.4,0.6,2.9,6.1,8,2,102,73,39.9,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-26,10.3,2.9,2.6,2.9,4.8,4,8,89,78,78.1,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-27,9.2,3.3,3.4,6.0,5.4,7,3,118,44,78.7,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-28,6.8,1.3,1.7,1.8,8.8,3,6,55,66,51.9,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-01,8.1,2.2,1.7,7.1,8.9,4,2,78,19,53.8,,,
7b63dcbb-022a-4397-b5c9-abd0bddd2868,2026-01-02,8.5,4.8,2.2,7.7,8.5,7,7,56,34,59.2,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-01,3.9,2.5,2.4,3.0,7.9,7,2,40,35,44.9,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-02,3.7,3.1,0.4,0.9,6.7,7,4,67,89,49.8,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-03,3.2,3.8,0.6,3.4,5.5,8,8,13,74,46.6,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-04,5.9,1.8,1.0,1.1,7.2,6,5,71,47,54.8,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-05,3.5,2.2,0.2,2.8,7.1,7,7,23,74,29.2,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-06,9.2,0.8,2.6,1.5,8.5,5,4,24,31,49.0,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-07,7.7,1.8,0.7,2.0,5.3,3,8,70,54,67.4,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-08,9.1,2.2,2.6,1.0,5.7,7,4,85,11,78.0,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-09,5.4,0.6,0.2,2.6,8.9,4,4,87,4,41.1,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-10,4.5,1.4,0.1,1.1,6.8,3,5,30,53,45.9,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-11,7.7,3.6,2.8,2.5,5.2,3,4,57,75,82.8,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-12,7.5,3.1,1.0,2.9,5.9,5,6,39,25,69.0,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-13,3.4,3.7,0.9,0.5,8.3,3,3,33,96,50.3,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-14,9.1,2.9,2.0,1.5,5.2,4,4,40,51,76.4,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-15,3.1,3.6,0.3,0.4,8.8,7,6,94,31,49.5,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-16,9.8,1.2,0.3,2.3,5.3,4,3,79,114,57.7,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-17,6.9,3.3,2.6,2.0,7.0,6,6,30,32,64.6,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-18,6.4,0.6,1.4,3.3,7.9,5,5,18,23,40.5,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-19,8.9,3.3,2.7,1.3,7.0,3,8,34,59,70.6,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-20,8.6,3.2,2.9,4.0,6.0,7,8,36,110,58.4,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-21,3.8,1.6,2.8,1.1,7.7,8,4,82,39,48.8,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-22,4.7,2.7,0.7,1.2,7.8,8,7,91,98,49.1,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-23,9.5,1.9,1.3,3.0,8.1,3,2,25,29,49.1,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-24,3.5,2.5,0.4,0.1,7.5,7,8,49,5,46.0,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-25,3.5,2.6,0.2,2.4,7.2,6,3,12,15,36.2,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-26,9.0,2.4,1.3,2.1,7.8,5,8,99,100,58.7,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-27,2.4,3.4,1.5,3.3,6.3,7,6,34,57,40.5,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-28,7.7,1.5,0.6,0.0,8.6,4,5,71,66,54.2,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-01,6.2,1.0,2.3,2.7,6.2,3,7,34,24,56.8,,,
8587390d-471a-43d2-a38a-3d8d7dcc958f,2026-01-02,7.4,0.5,1.9,3.2,7.4,7,7,78,23,45.2,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-01,7.7,2.1,1.9,0.5,6.9,5,3,124,55,70.5,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-02,5.3,3.0,1.7,0.1,7.8,6,5,31,21,62.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-03,8.0,2.1,0.4,2.3,5.3,5,5,30,30,61.3,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-04,8.5,0.9,0.7,0.5,7.3,5,4,126,48,54.8,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-05,9.7,2.2,0.4,1.1,6.4,5,6,49,32,59.3,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-06,9.3,0.7,0.9,2.3,5.2,7,8,54,32,54.2,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-07,5.1,1.4,0.5,2.9,7.0,4,3,70,5,46.0,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-08,8.9,1.4,0.9,0.8,7.3,6,4,30,29,50.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-09,9.2,0.6,2.0,2.7,6.1,4,6,65,43,53.8,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-10,5.8,1.7,1.7,2.3,6.2,4,7,93,46,62.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-11,9.3,1.0,1.4,2.8,5.0,8,7,37,4,54.7,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-12,7.6,3.0,0.6,2.4,5.7,7,8,51,13,67.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-13,8.6,1.3,1.2,0.1,5.8,8,6,131,23,69.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-14,8.1,1.5,0.1,1.3,7.7,4,6,134,35,55.8,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-15,7.8,2.4,0.6,1.4,8.0,4,5,34,24,53.8,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-16,7.8,1.0,0.4,2.8,5.7,8,7,84,22,54.5,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-17,9.4,2.5,0.1,2.1,6.5,5,8,30,19,55.6,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-18,5.2,3.0,1.3,1.1,6.8,8,6,147,20,64.9,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-19,4.2,1.4,1.5,2.4,5.8,4,7,55,3,57.6,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-20,5.4,2.3,0.5,2.7,6.6,6,4,51,30,51.3,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-21,8.0,0.8,0.5,2.5,7.7,7,7,51,49,39.4,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-22,9.6,2.3,0.8,1.8,6.3,7,6,63,0,59.4,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-23,5.0,0.8,0.0,0.9,5.4,5,6,73,19,55.9,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-24,6.2,2.0,1.3,1.2,6.5,5,6,45,35,60.9,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-25,4.1,2.2,1.7,2.4,5.9,6,3,110,51,61.8,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-26,5.5,1.3,0.6,1.1,8.0,6,5,143,19,49.4,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-27,7.2,2.6,0.4,0.6,7.4,8,5,53,36,54.9,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-28,9.1,1.6,1.3,0.2,6.6,8,5,33,7,57.1,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-01,5.8,2.4,1.8,0.4,7.2,5,8,138,20,68.9,,,
5e1f9c79-c437-44d9-b568-2429f0495f92,2026-01-02,7.9,2.0,1.0,2.8,6.6,5,8,130,51,59.6,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-01,6.2,1.5,0.5,2.1,7.3,7,7,32,26,44.1,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-02,4.5,2.2,1.6,2.9,5.4,6,6,140,31,62.8,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-03,7.0,1.8,0.1,0.9,7.9,6,7,114,34,55.8,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-04,4.2,1.8,1.2,1.1,7.3,8,4,105,17,48.5,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-05,9.7,0.5,1.7,1.5,6.4,6,4,40,55,49.5,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-06,5.3,0.9,0.5,1.7,7.8,8,7,64,26,39.9,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-07,6.3,0.6,1.0,0.4,7.5,8,8,45,38,45.0,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-08,8.8,1.7,0.2,2.2,5.9,5,4,107,54,64.2,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-09,6.9,1.2,1.4,2.7,5.0,6,8,108,8,65.3,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-10,5.4,1.7,1.2,1.2,6.0,5,6,142,46,60.6,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-11,8.0,1.4,0.2,0.4,6.1,4,3,106,34,62.3,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-12,7.7,2.8,1.2,0.5,7.7,5,8,85,36,67.3,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-13,9.9,0.7,0.9,0.7,6.9,8,5,115,27,54.4,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-14,7.8,2.1,0.3,0.1,7.1,8,4,48,47,52.0,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-15,5.1,0.7,1.3,1.3,5.8,7,5,132,45,58.3,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-16,6.5,2.0,1.2,0.9,7.8,4,7,122,23,64.9,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-17,7.5,2.9,1.8,2.3,5.8,7,5,61,21,72.2,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-18,5.1,2.0,0.9,1.4,6.4,8,4,98,56,53.9,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-19,8.8,2.1,0.9,1.9,7.7,7,7,68,35,53.0,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-20,9.9,2.3,1.1,0.1,6.1,5,4,109,47,70.0,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-21,6.6,2.9,0.5,2.2,6.3,5,8,140,46,65.0,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-22,5.8,0.7,1.0,1.6,7.4,4,6,61,35,48.8,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-23,7.6,2.2,2.0,2.8,7.1,8,3,42,47,50.7,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-24,4.4,1.9,2.0,2.9,5.4,7,6,69,43,56.9,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-25,5.0,2.7,0.2,2.4,5.7,7,5,100,59,61.3,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-26,8.3,1.6,0.9,1.8,5.5,7,3,108,38,65.4,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-27,4.8,0.9,1.8,1.4,7.2,7,5,77,18,46.7,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-28,5.8,2.7,0.4,0.0,7.6,7,5,50,13,58.7,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-01,9.2,2.1,1.9,0.1,6.3,4,8,137,24,74.7,,,
ca39c0d5-56dc-4215-8a3e-638b7139d8bf,2026-01-02,5.0,1.3,1.6,0.5,6.4,5,3,115,40,60.2,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-01,5.1,2.7,3.5,6.5,8.3,4,5,87,83,57.3,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-02,7.5,2.5,1.8,2.1,5.6,8,4,86,55,69.8,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-03,7.9,3.0,2.9,5.3,8.9,6,3,54,49,56.5,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-04,10.2,2.3,3.9,6.7,8.2,8,7,28,0,53.2,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-05,9.2,4.1,0.3,2.6,8.8,6,4,42,72,54.0,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-06,4.1,2.4,1.2,7.1,6.1,5,8,115,39,50.2,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-07,5.4,1.6,3.3,7.8,5.7,3,3,57,4,68.8,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-08,9.2,2.8,2.5,6.0,8.8,3,5,24,23,56.6,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-09,6.1,3.9,2.3,4.4,7.5,8,3,92,75,62.0,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-10,6.0,2.2,1.1,4.3,8.6,7,4,27,69,39.4,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-11,6.9,1.9,0.2,6.5,7.2,4,6,42,64,43.2,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-12,5.6,4.2,3.6,3.4,8.2,4,6,43,15,68.8,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-13,10.5,1.3,3.2,4.0,4.9,7,4,98,9,67.4,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-14,4.8,3.6,0.5,3.7,7.1,8,8,118,36,50.7,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-15,3.2,3.1,3.0,1.4,6.1,6,8,64,85,57.5,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-16,6.8,4.0,1.2,6.5,5.6,8,5,76,32,70.8,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-17,3.5,4.0,2.9,7.6,5.3,3,5,112,24,75.4,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-18,5.8,4.1,3.5,3.6,6.6,5,8,97,38,78.5,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-19,10.2,1.6,2.5,7.2,8.6,6,2,99,81,49.5,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-20,7.3,4.1,2.2,3.4,8.6,7,5,114,45,64.8,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-21,9.9,1.1,3.8,1.3,7.1,3,6,75,4,68.7,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-22,3.4,4.1,1.5,1.7,7.8,6,8,47,69,52.1,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-23,3.8,3.2,3.3,2.7,7.8,3,5,82,81,61.0,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-24,10.5,3.2,2.5,7.5,8.7,3,2,65,0,64.2,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-25,11.0,3.7,1.6,4.9,6.1,5,2,77,34,67.1,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-26,9.5,3.0,3.0,7.1,6.0,6,4,41,64,61.9,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-27,4.0,1.5,0.6,6.3,7.6,4,2,24,23,32.6,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-28,5.8,2.3,1.5,1.6,7.1,5,3,84,79,59.0,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-01,6.7,3.6,3.0,2.6,8.8,3,8,82,19,73.5,,,
d14b29dd-69bc-4f37-af0f-54df25ae4c68,2026-01-02,8.8,2.7,2.6,2.4,6.4,3,5,86,57,72.6,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-01,8.1,1.3,0.5,3.6,7.7,5,4,57,24,44.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-02,4.4,2.7,3.1,7.9,8.8,6,5,36,23,47.1,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-03,10.0,2.5,1.6,4.2,7.3,3,8,105,59,60.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-04,4.1,2.8,1.1,6.4,4.5,7,3,68,84,51.8,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-05,8.9,1.4,1.8,1.9,8.9,8,3,116,8,52.5,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-06,9.2,4.7,3.0,5.7,6.3,5,8,60,85,70.2,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-07,10.4,2.1,1.2,2.6,4.7,5,6,83,35,68.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-08,5.0,4.5,3.6,4.2,6.2,3,4,42,58,70.2,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-09,10.3,2.5,0.8,5.2,7.7,8,8,66,36,47.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-10,6.9,1.7,2.0,3.9,8.5,4,3,118,76,51.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-11,8.0,1.6,0.2,4.8,5.2,7,8,97,82,53.5,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-12,8.9,3.7,3.9,1.1,7.8,4,3,25,6,78.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-13,7.6,2.8,2.7,6.8,5.4,5,6,51,26,71.9,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-14,4.7,2.7,4.0,5.0,7.5,7,3,83,37,57.6,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-15,10.6,3.6,1.9,3.2,5.8,8,8,63,62,70.8,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-16,10.2,3.9,4.0,3.1,8.4,4,2,111,62,76.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-17,5.5,4.2,0.4,5.0,5.4,7,3,54,19,65.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-18,4.8,4.6,3.4,3.5,5.9,4,4,94,39,82.5,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-19,3.6,1.5,2.2,2.0,5.4,5,5,24,39,52.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-20,10.4,3.7,1.2,1.3,6.9,7,5,78,20,71.4,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-21,8.5,4.9,3.4,4.4,7.3,5,4,114,8,75.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-22,3.5,2.9,0.5,6.0,7.4,5,2,109,59,42.4,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-23,9.4,2.1,1.4,7.4,7.8,7,7,37,75,43.7,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-24,6.4,3.8,3.5,7.8,8.8,4,5,37,6,67.2,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-25,3.9,2.0,3.5,3.5,7.1,3,8,47,8,52.8,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-26,4.5,2.2,1.8,3.6,8.9,5,4,67,7,46.0,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-27,5.8,4.1,0.9,6.4,6.3,3,3,64,86,64.2,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-28,3.5,1.8,0.6,2.3,4.5,8,5,97,89,47.1,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-01,6.3,3.1,4.0,4.7,6.9,6,2,86,42,72.1,,,
d6f7ce7e-c444-4869-b79b-f9b8b6f6bccf,2026-01-02,8.1,2.9,2.9,7.6,5.5,7,2,60,27,71.2,,,
5474c66c-91bb-4a87-b2b5-9b1cd8d8e757,2026-01-01,8.3,2.6,1.4,4.0,7.7,8,2,118,89,50.8,,,
